time,iteration,name,isFunction,neverOptimize,alwaysOptimize,maybeDeopted,optimized,maglevved,turboFanned,interpreted,markedForOptimization,markedForConcurrentOptimization,optimizingConcurrently,isExecuting,topmostFrameIsTurboFanned,liteMode,markedForDeoptimization,baseline,topmostFrameIsInterpreted,topmostFrameIsBaseline
47,17,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,18,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,19,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,20,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,21,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,22,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,23,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,24,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,25,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,26,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,27,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,28,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,29,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,30,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,31,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,32,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,33,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,34,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,35,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,36,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,37,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,38,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,39,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,40,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,41,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,42,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,43,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,44,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,45,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,46,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,47,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,48,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,49,randNorm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,0,genRand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,genRand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2,genRand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,3,genRand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,4,genRand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,5,genRand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
